,outlet_id,balance,total_quantity,total_price,order_frequency_avg,days_late_delivery_avg,days_until_delivery_avg,ordering_pattern_mode,high_qty_high_amt,high_qty_less_amt,less_qty_high_amt,less_qty_less_amt,beat_name,city,pin,state,outletcategory
17662,122630,15000,5,1071,14,0,0,Regular,0,0,9,1,Kalloli,Belagavi,591224.0,KARNATAKA,Kirana / Grocery / General Store
17663,122632,14583,8,2371,25,0,0,Regular,4,0,2,0,Gandhi Market,Belagavi,591201.0,KARNATAKA,Kirana / Grocery / General Store
17664,122635,0,13,2183,18,0,0,Frequent,5,0,4,0,Gandhi Market,,,,
17665,122637,52202,30,3413,14,0,0,Regular,9,0,2,0,Miraj Road,Belagavi,591304.0,KARNATAKA,Kirana / Grocery / General Store
17666,122639,56184,6,1986,7,0,0,Frequent,8,0,15,0,Kalloli,Belagavi,591224.0,KARNATAKA,Kirana / Grocery / General Store
17667,122642,28535,15,2580,24,0,0,Frequent,3,0,4,0,Miraj Road,Belagavi,593104.0,KARNATAKA,Kirana / Grocery / General Store
17668,122645,4800,32,5634,13,0,0,Regular,11,0,1,0,Dattawad,Nandini,416107.0,MAHARASHTRA,Kirana / Grocery / General Store
17669,122646,52656,6,2036,10,0,0,Frequent,5,0,11,0,Gandhi Market,Belagavi,591201.0,KARNATAKA,Kirana / Grocery / General Store
17670,122648,19627,15,1548,3,0,0,Frequent,4,0,0,0,Miraj Road,Belagavi,591304.0,KARNATAKA,Kirana / Grocery / General Store
17671,122651,55078,33,4007,20,0,0,Infrequent,7,0,0,0,Miraj Road,Belagavi,594103.0,KARNATAKA,Kirana / Grocery / General Store
17672,122652,0,8,2226,25,0,0,Frequent,2,0,4,0,Gandhi Market,,,,
17673,122653,3466,9,1126,7,1,1,Infrequent,1,0,1,0,Miraj Road,Belagavi,591034.0,KARNATAKA,Kirana / Grocery / General Store
17674,122658,23834,23,2493,18,0,0,Regular,8,0,1,0,Miraj Road,Belagavi,591304.0,KARNATAKA,Kirana / Grocery / General Store
17675,122660,60968,11,2341,9,0,0,Frequent,9,0,6,0,Gandhi Market,Belagavi,591201.0,KARNATAKA,Kirana / Grocery / General Store
17676,122665,60847,4,2795,9,0,0,Frequent,1,0,17,0,Kalloli,Belagavi,591224.0,KARNATAKA,Kirana / Grocery / General Store
17677,122666,9044,10,560,10,0,0,Frequent,1,10,0,6,Ankola Rural,Ankola,581314.0,KARNATAKA,Kirana / Grocery / General Store
17678,122668,10583,4,1763,20,0,0,Regular,0,0,6,0,Kalloli,Belagavi,591224.0,KARNATAKA,Kirana / Grocery / General Store
17679,122682,13240,11,3310,21,0,0,Frequent,1,0,3,0,Miraj Road,Belagavi,591304.0,KARNATAKA,Kirana / Grocery / General Store
17680,122706,1139,7,379,19,0,0,Infrequent,0,0,0,3,Madhu Nagar,Anantapur,518002.0,ANDHRA PRADESH,Bakery / Sweets & Snacks Shop / Juice Center
17681,122709,7929,10,2759,10,0,0,Infrequent,1,0,1,0,Miraj Road,Belagavi,591304.0,KARNATAKA,Kirana / Grocery / General Store
17682,122710,0,7,366,11,0,0,Regular,0,0,0,15,Madhu Nagar,,,,
17683,122712,3308,6,1778,58,0,0,Infrequent,1,0,2,0,Miraj Road,Belagavi,591304.0,KARNATAKA,Kirana / Grocery / General Store
17684,122716,5719,10,1429,42,0,0,Infrequent,3,0,1,0,Miraj Road,Belagavi,591304.0,KARNATAKA,Kirana / Grocery / General Store
17685,122717,5038,1,2519,31,0,0,Infrequent,0,0,2,0,Miraj Road,Belagavi,591304.0,KARNATAKA,Kirana / Grocery / General Store
17686,122720,0,24,391,3,0,0,Frequent,0,1,0,1,Basaveshwar Nagar,,,,
17687,122722,3236,8,1618,3,1,1,Frequent,1,0,1,0,Miraj Road,Belagavi,591304.0,KARNATAKA,Kirana / Grocery / General Store
17688,122726,2393,21,1164,7,1,1,Infrequent,2,0,0,0,Miraj Road,Belagavi,593104.0,KARNATAKA,Kirana / Grocery / General Store
17689,122728,6095,10,1814,19,0,0,Occasional,2,0,2,0,Miraj Road,Belagavi,591304.0,KARNATAKA,Kirana / Grocery / General Store
17690,122729,1290,17,380,41,0,0,Infrequent,0,3,0,1,Haregaon - Khanapur,CHIPRI,413718.0,MAHARASHTRA,Kirana / Grocery / General Store
17691,122734,0,14,299,7,0,0,Frequent,0,1,0,2,Basaveshwar Nagar,,,,
17692,122736,1764,11,241,26,0,0,Occasional,0,1,0,2,Haregaon - Khanapur,CHIPRI,413718.0,MAHARASHTRA,Kirana / Grocery / General Store
17693,122747,2935,7,407,66,0,0,Infrequent,0,1,0,1,Sonpeth Road,Parli,431515.0,MAHARASHTRA,Kirana / Grocery / General Store
17694,122753,0,5,291,73,0,0,Infrequent,0,0,0,2,Kote Road,,,,
17695,122757,45070,31,5010,17,0,0,Regular,7,0,0,0,Bijapur Road,Belagavi,591304.0,KARNATAKA,Kirana / Grocery / General Store
17696,122766,0,18,603,3,0,0,Frequent,0,1,0,1,Nandini Layout 1,,,,
17697,122768,40893,32,3627,30,0,0,Frequent,3,0,0,0,Bijapur Road,Belagavi,591304.0,KARNATAKA,Kirana / Grocery / General Store
17698,122770,0,80,646,3,0,0,Frequent,0,2,0,0,Nandini Layout 1,,,,
17699,122771,21546,41,4655,13,0,0,Frequent,7,0,2,0,Keshav Nagar,Pune,411036.0,MAHARASHTRA,Kirana / Grocery / General Store
17700,122773,0,8,1424,7,0,0,Frequent,3,0,6,2,Katraj,,,,
17701,122774,1915,36,374,8,0,0,Regular,0,3,0,1,Nandini Layout 1,Bangalore,560096.0,KARNATAKA,Bakery / Sweets & Snacks Shop / Juice Center
17702,122776,0,37,386,7,0,0,Infrequent,0,2,0,0,Nandini Layout 1,,,,
17703,122777,6560,9,3551,22,0,0,Occasional,2,0,4,0,Keshav Nagar,Pune,411036.0,MAHARASHTRA,Kirana / Grocery / General Store
17704,122781,163844,40,7479,7,0,0,Frequent,21,0,3,0,Kotalagi Road,Belagavi,591304.0,KARNATAKA,Kirana / Grocery / General Store
17705,122783,0,12,2492,7,0,0,Frequent,9,0,12,0,Vidyanagar,,,,
17706,122786,0,23,3484,12,0,0,Regular,5,0,0,1,Keshav Nagar,Pune,411036.0,MAHARASHTRA,Kirana / Grocery / General Store
17707,122788,15275,9,518,8,0,0,Frequent,0,9,0,10,Vidyapeeth Road,Kolhapur,416007.0,MAHARASHTRA,Kirana / Grocery / General Store
17708,122794,7771,14,272,11,0,0,Frequent,0,4,0,7,Vidyapeeth Road,Kolhapur,416007.0,MAHARASHTRA,Pan / Cigarette Shop / Tea Point
17709,122795,0,5,2290,11,0,0,Regular,1,0,2,0,Nanhekarwadi,Pune,410501.0,MAHARASHTRA,Kirana / Grocery / General Store
17710,122801,51421,21,3100,11,0,0,Regular,9,0,6,0,Kotalagi Road,Belagavi,591304.0,KARNATAKA,Kirana / Grocery / General Store
17711,122802,1326,8,453,14,0,0,Infrequent,0,1,0,1,Vidyapeeth Road,Kolhapur,416007.0,MAHARASHTRA,Kirana / Grocery / General Store
17712,122803,0,27,508,5,0,0,Frequent,1,1,0,4,Nandini Layout 1,,,,
17713,122805,6969,17,3023,24,0,0,Regular,4,0,1,1,Keshav Nagar,Pune,411036.0,MAHARASHTRA,Kirana / Grocery / General Store
17714,122806,5209,6,359,12,0,0,Regular,0,1,0,11,Vidyapeeth Road,Kolhapur,416007.0,MAHARASHTRA,Kirana / Grocery / General Store
17715,122808,0,7,7280,17,0,0,Frequent,3,0,6,0,Bhuinj,,,,
17716,122815,102740,12,3027,7,0,0,Frequent,10,0,12,0,Vidyanagar,Belagavi,591222.0,KARNATAKA,Kirana / Grocery / General Store
17717,122816,11653,29,4724,44,0,0,Infrequent,2,0,1,0,Keshav Nagar,Pune,411036.0,MAHARASHTRA,Kirana / Grocery / General Store
17718,122821,19095,20,2395,10,0,0,Regular,5,0,1,0,Bijapur Road,Belagavi,591304.0,KARNATAKA,Kirana / Grocery / General Store
17719,122823,25238,11,1709,15,0,0,Regular,7,0,4,0,Kotalagi Road,Belagavi,591304.0,KARNATAKA,Kirana / Grocery / General Store
17720,122825,6625,14,286,8,0,0,Frequent,0,1,0,18,Vidyapeeth Road,Kolhapur,416007.0,MAHARASHTRA,Kirana / Grocery / General Store
17721,122827,14999,24,1823,23,0,0,Frequent,7,0,0,0,Bijapur Road,Belagavi,591304.0,KARNATAKA,Kirana / Grocery / General Store
17722,122833,2851,30,2747,25,0,0,Regular,7,0,0,0,Keshav Nagar,Pune,411036.0,MAHARASHTRA,Kirana / Grocery / General Store
17723,122834,0,1,1867,27,0,0,Infrequent,0,0,2,0,Nanhekarwadi,Pune,410501.0,MAHARASHTRA,Kirana / Grocery / General Store
17724,122835,2997,17,315,22,0,0,Regular,0,1,0,4,Vidyapeeth Road,Kolhapur,416007.0,MAHARASHTRA,Kirana / Grocery / General Store
17725,122836,74469,18,2393,8,0,0,Frequent,11,0,10,1,Ankalikoot,Belagavi,591201.0,KARNATAKA,Kirana / Grocery / General Store
17726,122837,0,5,5703,25,0,0,Regular,2,0,4,0,Bhuinj,,,,
17727,122839,2188,19,395,26,0,0,Occasional,0,2,0,3,Vidyapeeth Road,Kolhapur,416007.0,MAHARASHTRA,Kirana / Grocery / General Store
17728,122843,1614,14,807,3,0,0,Frequent,1,1,0,0,Kale-Kale,KALE,416205.0,MAHARASHTRA,Bakery / Sweets & Snacks Shop / Juice Center
17729,122844,9554,25,4110,16,0,0,Regular,7,0,2,0,Keshav Nagar,Pune,411036.0,MAHARASHTRA,Kirana / Grocery / General Store
17730,122847,0,2,2350,11,0,0,Frequent,0,0,3,0,Nanhekarwadi,Pune,410501.0,MAHARASHTRA,Kirana / Grocery / General Store
17731,122849,54808,13,2198,8,0,0,Frequent,8,0,11,0,Vidyanagar,Belagavi,591222.0,KARNATAKA,Kirana / Grocery / General Store
17732,122851,14276,5,1796,31,0,0,Occasional,1,0,4,0,Kotalagi Road,Belagavi,591304.0,KARNATAKA,Kirana / Grocery / General Store
17733,122852,8521,34,2840,11,0,0,Regular,3,0,0,0,Bijapur Road,Belagavi,591304.0,KARNATAKA,Kirana / Grocery / General Store
17734,122854,0,32,3389,25,0,0,Infrequent,3,0,0,0,Keshav Nagar,Pune,411036.0,MAHARASHTRA,Kirana / Grocery / General Store
17735,122858,0,2,1927,17,0,0,Infrequent,0,0,2,0,Nanhekarwadi,,,,
17736,122860,23223,4,1677,46,0,0,Infrequent,0,0,3,0,Konnur,Belagavi,591308.0,KARNATAKA,Kirana / Grocery / General Store
17737,122863,24873,36,4009,14,0,0,Regular,11,0,1,0,Keshav Nagar,Pune,411036.0,MAHARASHTRA,Kirana / Grocery / General Store
17738,122865,8210,15,1779,80,0,0,Infrequent,1,0,1,0,Bijapur Road,Belagavi,591304.0,KARNATAKA,Kirana / Grocery / General Store
17739,122870,0,13,2879,21,0,0,Infrequent,1,0,1,0,Bhuinj,,,,
17740,122871,6507,8,433,15,0,0,Regular,0,5,0,6,Vidyapeeth Road,Kolhapur,416007.0,MAHARASHTRA,Kirana / Grocery / General Store
17741,122872,1040,9,520,3,0,0,Frequent,0,1,0,1,Kale-Kale,KALE,416205.0,MAHARASHTRA,HoReCa
17742,122873,36052,34,4285,31,0,0,Occasional,5,0,0,0,Kotalagi Road,Belagavi,591304.0,KARNATAKA,Kirana / Grocery / General Store
17743,122876,0,12,1980,38,0,0,Occasional,3,0,1,0,Bhuinj,,,,
17744,122877,14025,16,1962,28,0,0,Occasional,6,0,0,0,Bijapur Road,Belagavi,591304.0,KARNATAKA,Kirana / Grocery / General Store
17745,122880,3540,2,2905,53,0,0,Infrequent,0,0,3,0,Talegaon Road,Pune,410501.0,MAHARASHTRA,Kirana / Grocery / General Store
17746,122881,221578,31,7348,7,0,0,Frequent,16,0,7,0,Vidyanagar,Belagavi,591222.0,KARNATAKA,Kirana / Grocery / General Store
17747,122887,9416,12,493,10,0,0,Frequent,0,8,0,7,Vidyapeeth Road,Kolhapur,416007.0,MAHARASHTRA,Kirana / Grocery / General Store
17748,122889,0,24,2326,7,0,0,Infrequent,2,0,0,0,Bhuinj,,,,
17749,122895,14072,7,628,8,0,0,Frequent,0,6,7,4,Konnur,Belagavi,591308.0,KARNATAKA,Kirana / Grocery / General Store
17750,122897,8623,20,2059,49,0,0,Infrequent,3,0,0,0,Bijapur Road,Belagavi,591304.0,KARNATAKA,Kirana / Grocery / General Store
17751,122898,41037,6,4051,25,0,0,Regular,2,0,4,0,Bhuinj,Wai,415515.0,MAHARASHTRA,Kirana / Grocery / General Store
17752,122899,2060,24,2595,17,0,0,Frequent,4,0,0,0,Keshav Nagar,Pune,411036.0,MAHARASHTRA,Kirana / Grocery / General Store
17753,122902,0,7,3810,18,0,0,Infrequent,1,0,2,0,Bhuinj,,,,
17754,122904,0,28,3383,18,0,0,Frequent,2,0,1,0,Keshav Nagar,Pune,411036.0,MAHARASHTRA,Kirana / Grocery / General Store
17755,122905,0,2,2819,7,0,0,Infrequent,0,0,2,0,Nanhekarwadi,,,,
17756,122906,7570,21,398,22,0,0,Regular,0,4,0,2,Vidyapeeth Road,Kolhapur,416007.0,MAHARASHTRA,Kirana / Grocery / General Store
17757,122908,51107,13,4499,33,0,0,Regular,2,0,3,0,Kotalagi Road,Belagavi,591304.0,KARNATAKA,Kirana / Grocery / General Store
17758,122909,10431,6,1534,28,0,0,Frequent,2,0,4,0,Bijapur Road,Belagavi,591304.0,KARNATAKA,Kirana / Grocery / General Store
17759,122914,0,6,3149,9,0,0,Frequent,5,0,14,0,Vidyanagar,,,,
17760,122915,7545,7,303,12,0,0,Regular,0,3,0,10,Vidyapeeth Road,Kolhapur,416007.0,MAHARASHTRA,Kirana / Grocery / General Store
17761,122919,9750,37,4850,16,0,0,Regular,8,0,1,0,Keshav Nagar,Pune,411036.0,MAHARASHTRA,Kirana / Grocery / General Store
17762,122920,26033,10,1071,6,0,0,Frequent,7,3,12,0,Konnur,Belagavi,591308.0,KARNATAKA,Kirana / Grocery / General Store
17763,122923,78704,19,5058,15,0,0,Regular,6,0,4,0,Kotalagi Road,Belagavi,591304.0,KARNATAKA,Kirana / Grocery / General Store
17764,122924,1531,6,333,23,0,0,Occasional,0,0,0,5,Malichinchora - Bhanashivra,CHIPRI,414603.0,MAHARASHTRA,Bakery / Sweets & Snacks Shop / Juice Center
17765,122925,3721,38,589,18,0,0,Regular,1,1,0,3,Vidyapeeth Road,Kolhapur,416007.0,MAHARASHTRA,Kirana / Grocery / General Store
17766,122926,4908,8,1636,5,0,0,Frequent,2,0,1,0,Bijapur Road,Belagavi,591304.0,KARNATAKA,Kirana / Grocery / General Store
17767,122931,0,2,2450,9,0,0,Regular,0,0,3,0,Nanhekarwadi,,,,
17768,122937,0,8,4694,38,0,0,Occasional,1,0,3,0,Bhuinj,,,,
17769,122940,2469,22,3004,13,0,0,Frequent,5,0,2,0,Keshav Nagar,Pune,411036.0,MAHARASHTRA,Kirana / Grocery / General Store
17770,122941,11709,4,1342,56,0,0,Infrequent,1,0,2,0,Kotalagi Road,Belagavi,591304.0,KARNATAKA,Kirana / Grocery / General Store
17771,122942,6911,13,1727,10,0,0,Frequent,3,0,1,0,Bijapur Road,Belagavi,591304.0,KARNATAKA,Kirana / Grocery / General Store
17772,122943,13633,10,942,10,0,0,Frequent,6,3,3,2,Konnur,Belagavi,591308.0,KARNATAKA,Pan / Cigarette Shop / Tea Point
17773,122946,0,60,612,7,0,0,Frequent,1,3,0,0,Nandini Layout 1,,,,
17774,122948,4631,25,1910,17,0,0,Regular,7,0,1,0,Keshav Nagar,Pune,411036.0,MAHARASHTRA,Kirana / Grocery / General Store
17775,122953,0,15,3060,14,0,0,Frequent,1,0,2,0,Keshav Nagar,Pune,411036.0,MAHARASHTRA,Kirana / Grocery / General Store
17776,122955,10293,28,3431,35,0,0,Occasional,2,0,1,0,Kotalagi Road,Belagavi,591304.0,KARNATAKA,Kirana / Grocery / General Store
17777,122956,0,2,2527,7,0,0,Infrequent,0,0,2,0,Nanhekarwadi,Pune,410501.0,MAHARASHTRA,Kirana / Grocery / General Store
17778,122958,19112,3,2984,28,0,0,Frequent,0,0,5,0,Vidyanagar,Belagavi,591222.0,KARNATAKA,HoReCa
17779,122959,983,40,491,3,0,0,Frequent,0,2,0,0,Kale-Kale,KALE,416205.0,MAHARASHTRA,Bakery / Sweets & Snacks Shop / Juice Center
17780,122960,0,2,2587,3,0,0,Frequent,0,0,2,0,Nanhekarwadi,,,,
17781,122961,2359,20,2109,17,0,0,Frequent,2,0,2,0,Keshav Nagar,Pune,411036.0,MAHARASHTRA,Wholesaler
17782,122963,9278,2,3046,42,0,0,Infrequent,0,0,2,0,Bhuinj,Wai,415312.0,MAHARASHTRA,Self Service Store / Stand Alone / Super Market
17783,122967,4800,24,3645,21,0,0,Regular,2,0,2,1,Keshav Nagar,Pune,411036.0,MAHARASHTRA,Kirana / Grocery / General Store
17784,122968,16879,22,2800,28,0,0,Infrequent,2,0,1,0,Bhuinj,Wai,415312.0,MAHARASHTRA,Kirana / Grocery / General Store
17785,122969,45345,5,1680,9,0,0,Frequent,4,0,11,1,Konnur,Belagavi,591231.0,KARNATAKA,Kirana / Grocery / General Store
17786,122973,113455,7,3705,7,0,0,Frequent,6,0,16,0,Vidyanagar,Belagavi,591222.0,KARNATAKA,Kirana / Grocery / General Store
17787,122976,0,8,1669,21,0,0,Infrequent,1,0,1,0,Bhuinj,,,,
17788,122979,0,48,9357,12,0,0,Frequent,10,0,2,0,Tasgaon,,,,
17789,122980,14799,41,2787,12,0,0,Regular,13,0,1,0,Keshav Nagar,Pune,411036.0,MAHARASHTRA,Kirana / Grocery / General Store
17790,122981,3463,6,329,15,0,0,Frequent,1,0,0,9,Vidyapeeth Road,Kolhapur,416007.0,MAHARASHTRA,Kirana / Grocery / General Store
17791,122988,217607,22,7485,7,0,0,Frequent,17,0,5,0,Vidyanagar,Belagavi,591222.0,KARNATAKA,Kirana / Grocery / General Store
17792,122990,10910,11,3778,18,0,0,Frequent,4,0,4,0,Keshav Nagar,Pune,411036.0,MAHARASHTRA,Kirana / Grocery / General Store
17793,122991,0,35,7797,11,0,0,Regular,8,0,4,1,Kapil Tirth,Kolhaour,416012.0,MAHARASHTRA,Kirana / Grocery / General Store
17794,122992,0,13,2632,28,0,0,Infrequent,2,0,1,0,Bhuinj,,,,
17795,122993,0,7,393,5,0,0,Frequent,0,0,0,4,Kurubarahalli,,,,
17796,122994,2440,42,683,10,0,0,Infrequent,0,2,0,0,Vidyapeeth Road,Kolhapur,416007.0,MAHARASHTRA,Kirana / Grocery / General Store
17797,122995,28341,8,1271,8,0,0,Frequent,8,2,7,0,Konnur,Belagavi,591231.0,KARNATAKA,Kirana / Grocery / General Store
17798,122996,12247,27,1367,30,0,0,Infrequent,4,0,1,0,Bijapur Road,Belagavi,593104.0,KARNATAKA,Kirana / Grocery / General Store
17799,122998,37512,19,2373,12,0,0,Regular,11,0,3,0,Kotalagi Road,Belagavi,591304.0,KARNATAKA,Kirana / Grocery / General Store
17800,122999,23984,10,3057,14,0,0,Regular,4,0,7,0,Vidyanagar,Belagavi,591222.0,KARNATAKA,Kirana / Grocery / General Store
17801,123001,4073,44,544,15,0,0,Regular,0,5,0,1,Vidyapeeth Road,Kolhapur,416007.0,MAHARASHTRA,Bakery / Sweets & Snacks Shop / Juice Center
17802,123002,0,2,2195,16,0,0,Regular,0,0,3,0,Nanhekarwadi,Pune,410501.0,MAHARASHTRA,Kirana / Grocery / General Store
17803,123006,0,20,2087,23,0,0,Occasional,4,0,0,1,Keshav Nagar,Pune,411036.0,MAHARASHTRA,Kirana / Grocery / General Store
17804,123007,6111,6,1228,13,0,0,Regular,1,0,3,0,Bijapur Road,Belagavi,591304.0,KARNATAKA,Kirana / Grocery / General Store
17805,123008,0,1,1915,10,0,0,Infrequent,0,0,2,0,Nanhekarwadi,,,,
17806,123009,31408,14,2594,23,0,0,Regular,3,0,3,0,Vidyanagar,Belagavi,591222.0,KARNATAKA,Kirana / Grocery / General Store
17807,123012,3496,7,631,28,0,0,Infrequent,1,0,0,1,Konnur,Belagavi,591231.0,KARNATAKA,Kirana / Grocery / General Store
17808,123013,3155,9,480,15,0,0,Regular,1,4,0,6,Vidyapeeth Road,Kolhapur,416007.0,MAHARASHTRA,Kirana / Grocery / General Store
17809,123016,0,8,466,7,0,0,Infrequent,0,1,0,1,Nandini Layout 1,,,,
17810,123017,5488,22,2641,40,0,0,Infrequent,4,0,0,0,Keshav Nagar,Pune,411036.0,MAHARASHTRA,Kirana / Grocery / General Store
17811,123021,3596,48,4795,28,0,0,Infrequent,2,0,0,0,Keshav Nagar,Pune,411036.0,MAHARASHTRA,Kirana / Grocery / General Store
17812,123022,3266,17,2325,9,0,0,Frequent,2,0,1,0,Bijapur Road,Belagavi,591304.0,KARNATAKA,Kirana / Grocery / General Store
17813,123024,1905,47,689,18,0,0,Regular,0,3,0,0,Vidyapeeth Road,Kolhapur,416007.0,MAHARASHTRA,Kirana / Grocery / General Store
17814,123034,3027,33,810,21,0,0,Frequent,1,2,0,0,Vidyapeeth Road,Kolhapur,416007.0,MAHARASHTRA,Kirana / Grocery / General Store
17815,123037,2537,12,1268,3,0,0,Frequent,2,0,0,0,Bijapur Road,Belagavi,591304.0,KARNATAKA,Kirana / Grocery / General Store
17816,123040,0,48,4926,38,0,0,Infrequent,2,0,0,0,Keshav Nagar,Pune,411036.0,MAHARASHTRA,Kirana / Grocery / General Store
17817,123043,0,12,2266,26,0,0,Infrequent,2,0,1,0,Bhuinj,,,,
17818,123044,2512,6,362,18,0,0,Regular,0,1,0,4,Malichinchora - Bhanashivra,CHIPRI,414603.0,MAHARASHTRA,Kirana / Grocery / General Store
17819,123046,0,21,469,14,0,0,Infrequent,0,2,0,0,Nandini Layout 1,,,,
17820,123050,2920,3,1460,10,0,0,Infrequent,0,0,2,0,Talegaon Road,Pune,410501.0,MAHARASHTRA,Kirana / Grocery / General Store
17821,123053,1944,42,604,16,0,0,Regular,1,1,0,3,Vidyapeeth Road,Kolhapur,416007.0,MAHARASHTRA,Kirana / Grocery / General Store
17822,123054,12664,16,3998,23,0,0,Frequent,4,0,3,0,Keshav Nagar,Pune,411036.0,MAHARASHTRA,Kirana / Grocery / General Store
17823,123062,76403,5,2741,9,0,0,Frequent,3,0,14,0,Konnur,Belagavi,591231.0,KARNATAKA,Kirana / Grocery / General Store
17824,123064,151067,28,5714,9,0,0,Frequent,13,0,6,0,Vidyanagar,Belagavi,591222.0,KARNATAKA,Kirana / Grocery / General Store
17825,123065,8894,34,3792,37,0,0,Infrequent,4,0,0,0,Keshav Nagar,Pune,412307.0,MAHARASHTRA,Kirana / Grocery / General Store
17826,123067,6374,7,1593,12,0,0,Regular,2,0,2,0,Bijapur Road,Belagavi,591304.0,KARNATAKA,Kirana / Grocery / General Store
17827,123070,8047,6,368,14,0,0,Regular,0,0,0,11,Gandhi Gunj,Bidar,585403.0,KARNATAKA,Kirana / Grocery / General Store
17828,123071,4800,19,4570,25,0,0,Occasional,2,0,3,0,Keshav Nagar,Pune,412307.0,MAHARASHTRA,Kirana / Grocery / General Store
17829,123073,0,5,295,7,0,0,Infrequent,0,0,0,2,Malichinchora - Bhanashivra,,,,
17830,123079,3968,5,277,23,0,0,Regular,0,0,0,6,Vidyapeeth Road,Kolhapur,416007.0,MAHARASHTRA,Kirana / Grocery / General Store
17831,123081,91217,3,2641,26,0,0,Occasional,0,0,6,0,Vidyanagar,Belagavi,591222.0,KARNATAKA,Kirana / Grocery / General Store
17832,123082,0,8,2746,9,0,0,Regular,2,0,4,0,Keshav Nagar,Pune,412307.0,MAHARASHTRA,Kirana / Grocery / General Store
17833,123084,3142,20,390,5,0,0,Frequent,0,1,0,3,Kurubarahalli,Bangalore,560086.0,KARNATAKA,Kirana / Grocery / General Store
17834,123086,109656,7,11922,22,0,0,Regular,3,0,4,0,Bhuinj,Wai,412803.0,MAHARASHTRA,Kirana / Grocery / General Store
17835,123087,0,1,2204,24,0,0,Infrequent,0,0,2,0,Nanhekarwadi,Pune,410501.0,MAHARASHTRA,Kirana / Grocery / General Store
17836,123089,0,9,3474,12,0,0,Regular,1,0,3,0,Vidyanagar,,,,
17837,123092,55169,10,2058,7,0,0,Frequent,8,0,11,0,Konnur,Belagavi,591231.0,KARNATAKA,Kirana / Grocery / General Store
17838,123093,3291,3,168,31,0,0,Infrequent,0,0,0,3,Malichinchora - Bhanashivra,CHIPRI,414603.0,MAHARASHTRA,Kirana / Grocery / General Store
17839,123095,0,12,2090,10,0,0,Frequent,3,0,1,0,Keshav Nagar,Pune,412307.0,MAHARASHTRA,Kirana / Grocery / General Store
17840,123097,6045,13,321,17,0,0,Frequent,0,3,0,5,Vidyapeeth Road,Kolhapur,416007.0,MAHARASHTRA,Bakery / Sweets & Snacks Shop / Juice Center
17841,123103,4736,35,646,9,0,0,Frequent,1,2,0,0,Nandini Layout 1,Bangalore,560022.0,KARNATAKA,Bakery / Sweets & Snacks Shop / Juice Center
17842,123106,69513,13,4535,8,0,0,Frequent,4,0,6,0,Vidyanagar,Belagavi,591222.0,KARNATAKA,Kirana / Grocery / General Store
17843,123113,5503,4,633,10,0,0,Regular,0,0,1,5,Konnur,Belagavi,591231.0,KARNATAKA,Kirana / Grocery / General Store
17844,123114,0,48,1357,22,0,0,Regular,7,0,0,0,Bhuinj,,,,
17845,123115,2494,25,429,4,0,0,Frequent,0,1,0,2,Kurubarahalli,Bangalore,560086.0,KARNATAKA,Kirana / Grocery / General Store
17846,123126,1338,24,399,9,0,0,Regular,0,3,0,0,Nandini Layout 1,Bangalore,560022.0,KARNATAKA,Bakery / Sweets & Snacks Shop / Juice Center
17847,123131,16721,36,2308,25,0,0,Regular,6,0,0,0,Bhuinj,Wai,412803.0,MAHARASHTRA,Kirana / Grocery / General Store
17848,123132,0,6,2387,18,0,0,Regular,3,0,6,0,Vidyanagar,,,,
17849,123133,2904,7,382,5,0,0,Frequent,0,0,0,4,Kurubarahalli,Bangalore,560086.0,KARNATAKA,Kirana / Grocery / General Store
17850,123137,6190,8,447,15,0,0,Regular,0,2,0,9,Gandhi Gunj,Bidar,585403.0,KARNATAKA,Kirana / Grocery / General Store
17851,123140,0,5,1840,7,0,0,Frequent,1,0,2,0,Nanhekarwadi,,,,
17852,123146,0,12,3762,30,0,0,Occasional,1,0,4,0,Bhuinj,,,,
17853,123149,0,6,299,10,0,0,Infrequent,0,0,0,2,Kurubarahalli,,,,
17854,123153,26106,7,2617,23,0,0,Regular,2,0,4,0,Bhuinj,Wai,412803.0,MAHARASHTRA,Kirana / Grocery / General Store
17855,123154,0,2,2490,11,0,0,Frequent,0,0,3,0,Nanhekarwadi,Pune,410501.0,MAHARASHTRA,Kirana / Grocery / General Store
17856,123155,0,29,402,7,0,0,Frequent,0,2,0,1,Kurubarahalli,,,,
17857,123156,2041,30,244,7,0,0,Infrequent,0,2,0,0,Nandini Layout 1,Bangalore,560022.0,KARNATAKA,Bakery / Sweets & Snacks Shop / Juice Center
17858,123161,0,2,122,31,0,0,Infrequent,0,0,0,3,Malichinchora - Bhanashivra,,,,
17859,123163,89081,12,3821,10,0,0,Frequent,5,0,10,0,Vidyanagar,Belagavi,591222.0,KARNATAKA,Kirana / Grocery / General Store
17860,123164,46430,8,1708,8,0,0,Frequent,12,0,7,0,Konnur,Belagavi,591306.0,KARNATAKA,Kirana / Grocery / General Store
17861,123174,19764,14,5408,59,0,0,Infrequent,1,0,1,0,Bhuinj,Wai,412803.0,MAHARASHTRA,Kirana / Grocery / General Store
17862,123179,1744,15,291,20,0,0,Infrequent,0,1,0,1,Malichinchora - Bhanashivra,CHIPRI,414603.0,MAHARASHTRA,Kirana / Grocery / General Store
